city,axis,target,baseline,min,max,width,n_variants
roma,form_swap,gini_everyday,0.423858531761009,0.396989000342037,0.423858531761009,0.026869531418972026,2
roma,form_swap,gini_emergency,0.5032905641982975,0.3897392677931945,0.5032905641982975,0.11355129640510303,2
roma,form_swap,divergence_gap,0.0794320324372884,-0.0341192639678145,0.1063015638562605,0.140420827824075,2
roma,form_swap,share_HH,0.3412355804607956,0.3389019733738666,0.3502308717445729,0.011328898370706275,2
roma,threshold,share_HH,0.3412355804607956,0.1307610758032889,0.4583027911228053,0.32754171531951637,4
sittard_geleen,curvature,gini_everyday,0.3161543713293568,0.2346056808225637,0.4556069891780075,0.22100130835544382,11
sittard_geleen,curvature,gini_emergency,0.2722614905159293,0.2181267547870977,0.3272139888361703,0.10908723404907261,11
sittard_geleen,curvature,divergence_gap,-0.0438928808134275,-0.1833454986620782,0.0376558096933656,0.2210013083554438,11
sittard_geleen,curvature,share_HH,0.2866523145912479,0.2797377298138365,0.2909049278604548,0.01116719804661831,11
sittard_geleen,form_swap,gini_everyday,0.3161543713293568,0.3161543713293568,0.3168124829378513,0.0006581116084944938,2
sittard_geleen,form_swap,gini_emergency,0.2722614905159293,0.1949905057554277,0.2722614905159293,0.0772709847605016,2
sittard_geleen,form_swap,divergence_gap,-0.0438928808134275,-0.121163865573929,-0.044550992421922,0.07661287315200699,2
sittard_geleen,form_swap,share_HH,0.2866523145912479,0.2868274742171801,0.3005680806532915,0.013740606436111413,2
sittard_geleen,threshold,share_HH,0.2866523145912479,0.1038015300041419,0.3738623470635961,0.27006081705945423,4
sofia,curvature,gini_everyday,0.5122733998827692,0.4169850625258585,0.6495137371099727,0.23252867458411425,11
sofia,curvature,gini_emergency,0.5950652198170596,0.4732868405023545,0.7058826633243034,0.2325958228219489,11
sofia,curvature,divergence_gap,0.0827918199342904,-0.0544485172929131,0.1936092634415341,0.24805778073444718,11
sofia,curvature,share_HH,0.4094218009702529,0.3868025381726535,0.4107082476111507,0.023905709438497236,11
sofia,form_swap,gini_everyday,0.5122733998827692,0.4703088296541297,0.5122733998827692,0.04196457022863953,2
sofia,form_swap,gini_emergency,0.5950652198170596,0.5068485696304607,0.5950652198170596,0.08821665018659897,2
sofia,form_swap,divergence_gap,0.0827918199342904,-0.0054248302523085,0.1247563901629299,0.1301812204152384,2
sofia,form_swap,share_HH,0.4094218009702529,0.4087325711949205,0.4127281064006177,0.003995535205697176,2
sofia,threshold,share_HH,0.4094218009702529,0.1460085006271913,0.4981146386469497,0.35210613801975843,4
stavanger,curvature,gini_everyday,0.4984469630958261,0.3778823029761541,0.7163095511011965,0.33842724812504243,11
stavanger,curvature,gini_emergency,0.491536975919836,0.3909661591048806,0.5900995002196101,0.19913334111472952,11
stavanger,curvature,divergence_gap,-0.00690998717599,-0.2247725751813605,0.1136546729436819,0.33842724812504243,11
stavanger,curvature,share_HH,0.2991891316419797,0.2921088867956348,0.30515994932451,0.013051062528875224,11
stavanger,form_swap,gini_everyday,0.4984469630958261,0.4338135952221953,0.4984469630958261,0.06463336787363078,2
stavanger,form_swap,gini_emergency,0.491536975919836,0.4250840423444605,0.491536975919836,0.06645293357537546,2
stavanger,form_swap,divergence_gap,-0.00690998717599,-0.0733629207513655,0.0577233806976406,0.1310863014490061,2
stavanger,form_swap,share_HH,0.2991891316419797,0.2991891316419797,0.3074732981415903,0.008284166499610612,2
stavanger,threshold,share_HH,0.2991891316419797,0.1017752712492845,0.3977499930857757,0.2959747218364912,4
stockholm,curvature,gini_everyday,0.4587653995022076,0.3597626116882426,0.6127115575846136,0.252948945896371,11
stockholm,curvature,gini_emergency,0.5130190057274281,0.3949666547885678,0.6324142946472937,0.2374476398587259,11
stockholm,curvature,divergence_gap,0.0542536062252204,-0.0996925518571855,0.173648895145086,0.2733414470022715,11
stockholm,curvature,share_HH,0.3882388177640747,0.3558642275248104,0.3983998175830874,0.042535590058277006,11
stockholm,form_swap,gini_everyday,0.4587653995022076,0.4105707393003144,0.4587653995022076,0.048194660201893225,2
stockholm,form_swap,gini_emergency,0.5130190057274281,0.4533144413388522,0.5130190057274281,0.05970456438857591,2
stockholm,form_swap,divergence_gap,0.0542536062252204,-0.0054509581633553,0.1024482664271136,0.10789922459046891,2
stockholm,form_swap,share_HH,0.3882388177640747,0.3806046666838791,0.3989331786466747,0.018328511962795613,2
stockholm,threshold,share_HH,0.3882388177640747,0.1407245612137114,0.4735340880034165,0.3328095267897051,4
szeged,curvature,gini_everyday,0.5331841440101476,0.424545745342047,0.69023213781217,0.265686392470123,11
szeged,curvature,gini_emergency,0.5683981804212872,0.4761879359508359,0.6480008210241308,0.1718128850732949,11
szeged,curvature,divergence_gap,0.0352140364111396,-0.1218339573908827,0.1438524350792402,0.2656863924701229,11
szeged,curvature,share_HH,0.3917526793696335,0.3794929936346898,0.3933014065987117,0.01380841296402191,11
szeged,form_swap,gini_everyday,0.5331841440101476,0.4747431893543383,0.5331841440101476,0.058440954655809285,2
szeged,form_swap,gini_emergency,0.5683981804212872,0.4360565553704994,0.5683981804212872,0.13234162505078778,2
szeged,form_swap,divergence_gap,0.0352140364111396,-0.0971275886396481,0.0936549910669489,0.190782579706597,2
szeged,form_swap,share_HH,0.3917526793696335,0.3917526793696335,0.3949102170354534,0.0031575376658199428,2
szeged,threshold,share_HH,0.3917526793696335,0.1180262362495753,0.491785930839491,0.3737596945899157,4
talavera_de_la_reina,curvature,gini_everyday,0.5217710882839294,0.4498172919369747,0.6113408573274962,0.16152356539052154,11
talavera_de_la_reina,curvature,gini_emergency,0.4542728329005948,0.3725175016384509,0.5295672769634638,0.15704977532501296,11
talavera_de_la_reina,curvature,divergence_gap,-0.0674982553833346,-0.1570680244269014,0.0077961886795344,0.16486421310643581,11
talavera_de_la_reina,curvature,share_HH,0.4150198499624907,0.4065400499182229,0.4178924238676317,0.0113523739494088,11
talavera_de_la_reina,form_swap,gini_everyday,0.5217710882839294,0.5217710882839294,0.5306924581133721,0.008921369829442694,2
talavera_de_la_reina,form_swap,gini_emergency,0.4542728329005948,0.3375590289611533,0.4542728329005948,0.11671380393944147,2
talavera_de_la_reina,form_swap,divergence_gap,-0.0674982553833346,-0.184212059322776,-0.0764196252127772,0.10779243410999881,2
talavera_de_la_reina,form_swap,share_HH,0.4150198499624907,0.4092694520619155,0.4150198499624907,0.005750397900575188,2
talavera_de_la_reina,threshold,share_HH,0.4150198499624907,0.1451972262661227,0.4745952333855854,0.3293980071194627,4
tallinn,curvature,gini_everyday,0.4562822525835812,0.35328273264008,0.6176928678455601,0.2644101352054801,11
tallinn,curvature,gini_emergency,0.7129506575207135,0.5782811499355787,0.8115518363839893,0.23327068644841065,11
tallinn,curvature,divergence_gap,0.2566684049371323,0.0952577896751534,0.3596679248806335,0.26441013520548007,11
tallinn,curvature,share_HH,0.3261492568286925,0.3136895355900778,0.3443578239583166,0.030668288368238816,11
tallinn,form_swap,gini_everyday,0.4562822525835812,0.4310971302817686,0.4562822525835812,0.02518512230181258,2
tallinn,form_swap,gini_emergency,0.7129506575207135,0.6871880795234199,0.7129506575207135,0.025762577997293645,2
tallinn,form_swap,divergence_gap,0.2566684049371323,0.2309058269398387,0.2818535272389449,0.050947700299106224,2
tallinn,form_swap,share_HH,0.3261492568286925,0.3270481999423011,0.3474850071000853,0.020436807157784176,2
tallinn,threshold,share_HH,0.3261492568286925,0.1366044269830462,0.4283787938515795,0.2917743668685333,4
toulon,curvature,gini_everyday,0.4310810449911272,0.3318562109136003,0.6146433158114335,0.2827871048978332,11
toulon,curvature,gini_emergency,0.4577184859790059,0.3718409852256552,0.5437778539181355,0.17193686869248032,11
toulon,curvature,divergence_gap,0.0266374409878786,-0.1569248298324276,0.1258622750654056,0.2827871048978332,11
toulon,curvature,share_HH,0.3256132337620719,0.3113525748558902,0.3453437307600241,0.03399115590413393,11
toulon,form_swap,gini_everyday,0.4310810449911272,0.3935894732206903,0.4310810449911272,0.03749157177043688,2
toulon,form_swap,gini_emergency,0.4577184859790059,0.3535571353680189,0.4577184859790059,0.10416135061098697,2
toulon,form_swap,divergence_gap,0.0266374409878786,-0.0775239096231082,0.0641290127583155,0.1416529223814237,2
toulon,form_swap,share_HH,0.3256132337620719,0.3237800578850876,0.3493233151095549,0.025543257224467264,2
toulon,threshold,share_HH,0.3256132337620719,0.1164396208114616,0.4246357517897689,0.30819613097830734,4
turku,curvature,gini_everyday,0.3847166026846473,0.3000957716221346,0.5017195552544658,0.2016237836323312,11
turku,curvature,gini_emergency,0.565126344660241,0.4574121817397755,0.6660521445841585,0.20863996284438302,11
turku,curvature,divergence_gap,0.1804097419755937,0.0634067894057752,0.2813355418995112,0.217928752493736,11
turku,curvature,share_HH,0.3601619289075292,0.3580529049358655,0.3636036576329555,0.005550752697089989,11
turku,form_swap,gini_everyday,0.3847166026846473,0.3785153408700401,0.3847166026846473,0.0062012618146072285,2
turku,form_swap,gini_emergency,0.565126344660241,0.4820457063804791,0.565126344660241,0.08308063827976192,2
turku,form_swap,divergence_gap,0.1804097419755937,0.0973291036958318,0.1866110037902009,0.08928190009436911,2
turku,form_swap,share_HH,0.3601619289075292,0.3601619289075292,0.366975704118715,0.006813775211185813,2
turku,threshold,share_HH,0.3601619289075292,0.1570434897460496,0.4676647891732663,0.3106212994272167,4
vasteras,curvature,gini_everyday,0.3265734393502127,0.248243572103005,0.447649582381449,0.19940601027844398,11
vasteras,curvature,gini_emergency,0.4776075445878503,0.3866298477058874,0.5620863256529188,0.17545647794703145,11
vasteras,curvature,divergence_gap,0.1510341052376375,0.0299579622064013,0.235512886302706,0.20555492409630471,11
vasteras,curvature,share_HH,0.3869932401434239,0.3466824718006729,0.4023205969726695,0.055638125171996566,11
vasteras,form_swap,gini_everyday,0.3265734393502127,0.3265734393502127,0.3404253310634555,0.013851891713242803,2
vasteras,form_swap,gini_emergency,0.4776075445878503,0.3646918222787345,0.4776075445878503,0.11291572230911584,2
vasteras,form_swap,divergence_gap,0.1510341052376375,0.0381183829285217,0.1371822135243948,0.09906383059587309,2
vasteras,form_swap,share_HH,0.3869932401434239,0.3869932401434239,0.4039090961143838,0.016915855970959903,2
vasteras,threshold,share_HH,0.3869932401434239,0.1097314222602669,0.4755605585191511,0.3658291362588842,4
vicenza,curvature,gini_everyday,0.3914748437591784,0.3029233920577837,0.541258060902441,0.23833466884465732,11
vicenza,curvature,gini_emergency,0.4093618839605059,0.3397871368513094,0.4734296744684756,0.1336425376171662,11
vicenza,curvature,divergence_gap,0.0178870402013275,-0.131896176941935,0.1064384919027222,0.2383346688446572,11
vicenza,curvature,share_HH,0.3444779167194309,0.3183132459881199,0.3722104718510312,0.05389722586291129,11
vicenza,form_swap,gini_everyday,0.3914748437591784,0.3603862352738893,0.3914748437591784,0.031088608485289104,2
vicenza,form_swap,gini_emergency,0.4093618839605059,0.3159774744763577,0.4093618839605059,0.09338440948414817,2
vicenza,form_swap,divergence_gap,0.0178870402013275,-0.0754973692828206,0.0489756486866165,0.1244730179694371,2
vicenza,form_swap,share_HH,0.3444779167194309,0.3382470326663981,0.3734450501053948,0.0351980174389967,2
vicenza,threshold,share_HH,0.3444779167194309,0.1393525939024401,0.4450042888752122,0.3056516949727721,4
vilnius,curvature,gini_everyday,0.4104001834524109,0.3287483035179369,0.5115730087346407,0.18282470521670385,11
vilnius,curvature,gini_emergency,0.7387505952285147,0.6398191862639271,0.7996564190784193,0.15983723281449225,11
vilnius,curvature,divergence_gap,0.3283504117761038,0.2271775864938739,0.4100022917105778,0.18282470521670388,11
vilnius,curvature,share_HH,0.3578583860645686,0.3445753120330195,0.3621242855651582,0.01754897353213869,11
vilnius,form_swap,gini_everyday,0.4104001834524109,0.3988230689978421,0.4104001834524109,0.011577114454568826,2
vilnius,form_swap,gini_emergency,0.7387505952285147,0.7387505952285147,0.738921085173863,0.00017048994534829554,2
vilnius,form_swap,divergence_gap,0.3283504117761038,0.3285209017214521,0.3399275262306726,0.011406624509220531,2
vilnius,form_swap,share_HH,0.3578583860645686,0.3599728782459562,0.3647025512879777,0.004729673042021487,2
vilnius,threshold,share_HH,0.3578583860645686,0.1245993382530923,0.4904435232445818,0.3658441849914895,4
warszawa,curvature,gini_everyday,0.5892410114891139,0.4693417969113621,0.7696999310990849,0.3003581341877228,11
warszawa,curvature,gini_emergency,0.5899093696752833,0.472561981294498,0.6963503419978567,0.22378836070335872,11
warszawa,curvature,divergence_gap,0.0006683581861693,-0.1797905614238015,0.1205675727639212,0.3003581341877227,11
warszawa,curvature,share_HH,0.3480804685636027,0.3438229724817952,0.3480804685636027,0.004257496081807477,11
warszawa,form_swap,gini_everyday,0.5892410114891139,0.5012943502842042,0.5892410114891139,0.08794666120490968,2
warszawa,form_swap,gini_emergency,0.5899093696752833,0.5309595505196805,0.5899093696752833,0.05894981915560282,2
warszawa,form_swap,divergence_gap,0.0006683581861693,-0.0582814609694334,0.088615019391079,0.1468964803605124,2
warszawa,form_swap,share_HH,0.3480804685636027,0.3460460538673694,0.3475898145001945,0.0015437606328250753,2
warszawa,threshold,share_HH,0.3480804685636027,0.1432626411403256,0.4451794169699139,0.3019167758295883,4
wroclaw,curvature,gini_everyday,0.6088534677497276,0.4851693103883977,0.7901104893794626,0.3049411789910649,11
wroclaw,curvature,gini_emergency,0.3622615714980028,0.2955583852248815,0.4279322150650541,0.1323738298401726,11
wroclaw,curvature,divergence_gap,-0.2465918962517247,-0.4278489178814598,-0.1229077388903949,0.3049411789910649,11
wroclaw,curvature,share_HH,0.338853494818921,0.3353303376518062,0.3439194664085421,0.008589128756735898,11
wroclaw,form_swap,gini_everyday,0.6088534677497276,0.5083121511646731,0.6088534677497276,0.1005413165850545,2
wroclaw,form_swap,gini_emergency,0.3622615714980028,0.2888659113018311,0.3622615714980028,0.07339566019617172,2
wroclaw,form_swap,divergence_gap,-0.2465918962517247,-0.3199875564478965,-0.1460505796666703,0.17393697678122622,2
wroclaw,form_swap,share_HH,0.338853494818921,0.3370673919521604,0.3436899142395933,0.006622522287432875,2
wroclaw,threshold,share_HH,0.338853494818921,0.1425891364623279,0.4232880990295423,0.2806989625672144,4
zagreb,curvature,gini_everyday,0.502204739403924,0.4059138798733991,0.6307324335392496,0.22481855366585046,11
zagreb,curvature,gini_emergency,0.5826133226150735,0.4798130817564404,0.6713020539073196,0.19148897215087918,11
zagreb,curvature,divergence_gap,0.0804085832111495,-0.048119110924176,0.1766994427416743,0.2248185536658503,11
zagreb,curvature,share_HH,0.393030830180065,0.3746489562405761,0.408894630059787,0.0342456738192109,11
zagreb,form_swap,gini_everyday,0.502204739403924,0.4607125387939186,0.502204739403924,0.04149220061000536,2
zagreb,form_swap,gini_emergency,0.5826133226150735,0.513561806252867,0.5826133226150735,0.06905151636220652,2
zagreb,form_swap,divergence_gap,0.0804085832111495,0.0113570668489429,0.1219007838211548,0.1105437169722119,2
zagreb,form_swap,share_HH,0.393030830180065,0.3934363426556663,0.4087315921529188,0.015295249497252528,2
zagreb,threshold,share_HH,0.393030830180065,0.1531167320993967,0.5037414653054677,0.350624733206071,4
zilina,curvature,gini_everyday,0.4242772593109092,0.3490935545738709,0.5202986450231751,0.1712050904493042,11
zilina,curvature,gini_emergency,0.4426663352049235,0.3703821232712713,0.5068286742894387,0.13644655101816738,11
zilina,curvature,divergence_gap,0.0183890758940142,-0.0776323098182516,0.0935727806310525,0.1712050904493041,11
zilina,curvature,share_HH,0.3646981765985628,0.3569476864609668,0.3691978967676295,0.012250210306662679,11
zilina,form_swap,gini_everyday,0.4242772593109092,0.4104266203836492,0.4242772593109092,0.013850638927260017,2
zilina,form_swap,gini_emergency,0.4426663352049235,0.3489682655607772,0.4426663352049235,0.09369806964414629,2
zilina,form_swap,divergence_gap,0.0183890758940142,-0.075308993750132,0.0322397148212742,0.10754870857140619,2
zilina,form_swap,share_HH,0.3646981765985628,0.3646981765985628,0.3716072176162735,0.006909041017710726,2
zilina,threshold,share_HH,0.3646981765985628,0.1323068577884483,0.4815362646635313,0.34922940687508297,4
